"","Strip","Yield","strip_id","NRate"
"6191","R7",186.3413,"R7","37 lb/Ac"
"6192","R7",177.8439,"R7","37 lb/Ac"
"6193","R7",189.1427,"R7","37 lb/Ac"
"6194","R7",184.7286,"R7","37 lb/Ac"
"6195","R7",189.1398,"R7","37 lb/Ac"
"6196","R7",202.2863,"R7","37 lb/Ac"
"6197","R7",204.2355,"R7","37 lb/Ac"
"6198","R7",202.176,"R7","37 lb/Ac"
"6199","R7",207.7282,"R7","37 lb/Ac"
"6200","R7",184.2167,"R7","37 lb/Ac"
"6201","R7",201.8238,"R7","37 lb/Ac"
"6202","R7",187.255,"R7","37 lb/Ac"
"6203","R7",178.0203,"R7","37 lb/Ac"
"6204","R7",185.5859,"R7","37 lb/Ac"
"6205","R7",179.4397,"R7","37 lb/Ac"
"6206","R7",183.0796,"R7","37 lb/Ac"
"6207","R7",176.927,"R7","37 lb/Ac"
"6208","R7",181.8705,"R7","37 lb/Ac"
"6209","R7",187.6739,"R7","37 lb/Ac"
"6210","R7",179.9161,"R7","37 lb/Ac"
"6211","R7",191.8218,"R7","37 lb/Ac"
"6212","R7",181.3621,"R7","37 lb/Ac"
"6213","R7",189.6629,"R7","37 lb/Ac"
"6214","R7",185.2255,"R7","37 lb/Ac"
"6215","R7",192.1032,"R7","37 lb/Ac"
"6216","R7",206.7319,"R7","37 lb/Ac"
"6217","R7",191.5656,"R7","37 lb/Ac"
"6218","R7",205.9705,"R7","37 lb/Ac"
"6219","R7",207.914,"R7","37 lb/Ac"
"6220","R7",203.2933,"R7","37 lb/Ac"
"6221","R7",199.3061,"R7","37 lb/Ac"
"6222","R7",189.9812,"R7","37 lb/Ac"
"6223","R7",182.1557,"R7","37 lb/Ac"
"6224","R7",185.6028,"R7","37 lb/Ac"
"6225","R7",189.821,"R7","37 lb/Ac"
"6226","R7",184.1426,"R7","37 lb/Ac"
"6227","R7",181.1378,"R7","37 lb/Ac"
"6228","R7",172.35,"R7","37 lb/Ac"
"6229","R7",169.9444,"R7","37 lb/Ac"
"6230","R7",177.5469,"R7","37 lb/Ac"
"6231","R7",186.9486,"R7","37 lb/Ac"
"6232","R7",177.5567,"R7","37 lb/Ac"
"6233","R7",188.0277,"R7","37 lb/Ac"
"6234","R7",202.7859,"R7","37 lb/Ac"
"6235","R7",181.301,"R7","37 lb/Ac"
"6236","R7",174.9817,"R7","37 lb/Ac"
"6237","R7",166.8737,"R7","37 lb/Ac"
"6238","R7",174.2532,"R7","37 lb/Ac"
"6239","R7",174.1165,"R7","37 lb/Ac"
"6240","R7",176.6845,"R7","37 lb/Ac"
"6241","R7",175.7663,"R7","37 lb/Ac"
"6242","R7",169.165,"R7","37 lb/Ac"
"6243","R7",149.1053,"R7","37 lb/Ac"
"6244","R7",157.7916,"R7","37 lb/Ac"
"6245","R7",158.1118,"R7","37 lb/Ac"
"6246","R7",163.4428,"R7","37 lb/Ac"
"6247","R7",164.8427,"R7","37 lb/Ac"
"6248","R7",172.9767,"R7","37 lb/Ac"
"6249","R7",184.6331,"R7","37 lb/Ac"
"6250","R7",185.0269,"R7","37 lb/Ac"
"6251","R7",189.2746,"R7","37 lb/Ac"
"6252","R7",189.4587,"R7","37 lb/Ac"
"6253","R7",183.0405,"R7","37 lb/Ac"
"6254","R7",169.6413,"R7","37 lb/Ac"
"6255","R7",175.4125,"R7","37 lb/Ac"
"6256","R7",164.5192,"R7","37 lb/Ac"
"6257","R7",167.2109,"R7","37 lb/Ac"
"6258","R7",162.7814,"R7","37 lb/Ac"
"6259","R7",172.5938,"R7","37 lb/Ac"
"6260","R7",164.0773,"R7","37 lb/Ac"
"6261","R7",173.2085,"R7","37 lb/Ac"
"6262","R7",169.0659,"R7","37 lb/Ac"
"6263","R7",166.0828,"R7","37 lb/Ac"
"6264","R7",179.1112,"R7","37 lb/Ac"
"6265","R7",170.4657,"R7","37 lb/Ac"
"6266","R7",180.8587,"R7","37 lb/Ac"
"6267","R7",184.0535,"R7","37 lb/Ac"
"6268","R7",184.9052,"R7","37 lb/Ac"
"6269","R7",187.8276,"R7","37 lb/Ac"
"6270","R7",180.28,"R7","37 lb/Ac"
"6271","R7",187.4493,"R7","37 lb/Ac"
"6272","R7",189.1884,"R7","37 lb/Ac"
"6273","R7",178.7797,"R7","37 lb/Ac"
"6274","R7",169.9484,"R7","37 lb/Ac"
"6275","R7",167.1936,"R7","37 lb/Ac"
"6276","R7",146.4488,"R7","37 lb/Ac"
"6277","R7",139.5624,"R7","37 lb/Ac"
"6278","R7",156.1911,"R7","37 lb/Ac"
"6279","R7",138.1173,"R7","37 lb/Ac"
"6280","R7",152.0807,"R7","37 lb/Ac"
"6281","R7",169.7546,"R7","37 lb/Ac"
"6282","R7",174.4815,"R7","37 lb/Ac"
"6283","R7",171.9097,"R7","37 lb/Ac"
"6284","R7",163.9246,"R7","37 lb/Ac"
"6285","R7",167.9131,"R7","37 lb/Ac"
"6286","R7",157.9801,"R7","37 lb/Ac"
"6287","R7",157.6167,"R7","37 lb/Ac"
"6288","R7",165.8396,"R7","37 lb/Ac"
"6289","R7",163.9953,"R7","37 lb/Ac"
"6290","R7",157.9702,"R7","37 lb/Ac"
"6291","R7",160.1366,"R7","37 lb/Ac"
"6292","R7",165.8671,"R7","37 lb/Ac"
"6293","R7",161.0497,"R7","37 lb/Ac"
"6294","R7",158.6252,"R7","37 lb/Ac"
"6295","R7",169.9653,"R7","37 lb/Ac"
"6296","R7",173.77,"R7","37 lb/Ac"
"6297","R7",185.5305,"R7","37 lb/Ac"
"6298","R7",172.235,"R7","37 lb/Ac"
"6299","R7",158.5908,"R7","37 lb/Ac"
"6300","R7",165.6124,"R7","37 lb/Ac"
"6301","R7",162.0981,"R7","37 lb/Ac"
"6302","R7",173.8783,"R7","37 lb/Ac"
"6303","R7",176.2219,"R7","37 lb/Ac"
"6304","R7",174.5629,"R7","37 lb/Ac"
"6305","R7",176.926,"R7","37 lb/Ac"
"6306","R7",178.3917,"R7","37 lb/Ac"
"6307","R7",167.8208,"R7","37 lb/Ac"
"6308","R7",160.3706,"R7","37 lb/Ac"
"6309","R7",151.9896,"R7","37 lb/Ac"
"6310","R7",153.8511,"R7","37 lb/Ac"
"6311","R7",156.7703,"R7","37 lb/Ac"
"6312","R7",163.1887,"R7","37 lb/Ac"
"6313","R7",169.8565,"R7","37 lb/Ac"
"6314","R7",171.712,"R7","37 lb/Ac"
"6315","R7",167.9633,"R7","37 lb/Ac"
"6316","R7",166.6009,"R7","37 lb/Ac"
"6317","R7",174.2327,"R7","37 lb/Ac"
"6318","R7",185.3484,"R7","37 lb/Ac"
"6319","R7",171.86,"R7","37 lb/Ac"
"6320","R7",173.2695,"R7","37 lb/Ac"
"6321","R7",185.9182,"R7","37 lb/Ac"
"6322","R7",175.46,"R7","37 lb/Ac"
"6323","R7",180.144,"R7","37 lb/Ac"
"6324","R7",187.2004,"R7","37 lb/Ac"
"6325","R7",195.1147,"R7","37 lb/Ac"
"6326","R7",176.8553,"R7","37 lb/Ac"
"6327","R7",183.1024,"R7","37 lb/Ac"
"6328","R7",202.1671,"R7","37 lb/Ac"
"6329","R7",176.4948,"R7","37 lb/Ac"
"6330","R7",169.9549,"R7","37 lb/Ac"
"6331","R7",173.6049,"R7","37 lb/Ac"
"6332","R7",182.2212,"R7","37 lb/Ac"
"6333","R7",167.1428,"R7","37 lb/Ac"
"6334","R7",167.6257,"R7","37 lb/Ac"
"6335","R7",180.1239,"R7","37 lb/Ac"
"6336","R7",170.99,"R7","37 lb/Ac"
"6337","R7",165.175,"R7","37 lb/Ac"
"6338","R7",169.2139,"R7","37 lb/Ac"
"6339","R7",162.8184,"R7","37 lb/Ac"
"6340","R7",169.1049,"R7","37 lb/Ac"
"6341","R7",168.5936,"R7","37 lb/Ac"
"6342","R7",160.9948,"R7","37 lb/Ac"
"6343","R7",159.6949,"R7","37 lb/Ac"
"6344","R7",149.1839,"R7","37 lb/Ac"
"6345","R7",153.1683,"R7","37 lb/Ac"
"6346","R7",160.6404,"R7","37 lb/Ac"
"6347","R7",167.469,"R7","37 lb/Ac"
"6348","R7",163.145,"R7","37 lb/Ac"
"6349","R7",164.3128,"R7","37 lb/Ac"
"6350","R7",162.7915,"R7","37 lb/Ac"
"6351","R7",171.0013,"R7","37 lb/Ac"
"6352","R7",167.0241,"R7","37 lb/Ac"
"6353","R7",176.1641,"R7","37 lb/Ac"
"6354","R7",160.9269,"R7","37 lb/Ac"
"6355","R7",170.2519,"R7","37 lb/Ac"
"6356","R7",177.0156,"R7","37 lb/Ac"
"6357","R7",164.5155,"R7","37 lb/Ac"
"6358","R7",176.7759,"R7","37 lb/Ac"
"6359","R7",169.9145,"R7","37 lb/Ac"
"6360","R7",165.6054,"R7","37 lb/Ac"
"6361","R7",157.6505,"R7","37 lb/Ac"
"6362","R7",153.6046,"R7","37 lb/Ac"
"6363","R7",135.0601,"R7","37 lb/Ac"
"6364","R7",152.0762,"R7","37 lb/Ac"
"6365","R7",152.8568,"R7","37 lb/Ac"
"6366","R7",146.7018,"R7","37 lb/Ac"
"6367","R7",156.315,"R7","37 lb/Ac"
"6368","R7",143.5396,"R7","37 lb/Ac"
"6369","R7",155.6499,"R7","37 lb/Ac"
"6370","R7",150.3386,"R7","37 lb/Ac"
"6371","R7",149.7411,"R7","37 lb/Ac"
"6372","R7",147.1166,"R7","37 lb/Ac"
"6373","R7",122.4352,"R7","37 lb/Ac"
"6374","R7",116.8903,"R7","37 lb/Ac"
"6375","R7",105.6634,"R7","37 lb/Ac"
"6376","R7",96.9491,"R7","37 lb/Ac"
"6377","R7",92.8355,"R7","37 lb/Ac"
"6378","R7",98.9312,"R7","37 lb/Ac"
"6379","R7",100.3782,"R7","37 lb/Ac"
"6380","R7",123.4455,"R7","37 lb/Ac"
"6381","R7",126.9694,"R7","37 lb/Ac"
"6382","R7",132.3503,"R7","37 lb/Ac"
"6383","R7",137.9515,"R7","37 lb/Ac"
"6384","R7",154.7121,"R7","37 lb/Ac"
"6385","R7",130.4885,"R7","37 lb/Ac"
"6386","R7",119.4973,"R7","37 lb/Ac"
"6387","R7",135.57,"R7","37 lb/Ac"
"6388","R7",131.1507,"R7","37 lb/Ac"
"6389","R7",125.1184,"R7","37 lb/Ac"
"6390","R7",166.3609,"R7","37 lb/Ac"
"6391","R7",162.1435,"R7","37 lb/Ac"
"6392","R7",150.0858,"R7","37 lb/Ac"
"6393","R7",158.9166,"R7","37 lb/Ac"
"6394","R7",132.8738,"R7","37 lb/Ac"
"6395","R7",121.776,"R7","37 lb/Ac"
"6396","R7",114.7752,"R7","37 lb/Ac"
"6397","R7",108.4671,"R7","37 lb/Ac"
"6398","R7",111.3321,"R7","37 lb/Ac"
"6399","R7",111.2021,"R7","37 lb/Ac"
"6400","R7",108.8664,"R7","37 lb/Ac"
"6401","R7",130.6786,"R7","37 lb/Ac"
"6402","R7",132.0172,"R7","37 lb/Ac"
"6403","R7",115.9947,"R7","37 lb/Ac"
"6404","R7",115.507,"R7","37 lb/Ac"
"6405","R7",128.6998,"R7","37 lb/Ac"
"6406","R7",131.0786,"R7","37 lb/Ac"
"6407","R7",157.0764,"R7","37 lb/Ac"
"6408","R7",160.776,"R7","37 lb/Ac"
"6409","R7",169.3005,"R7","37 lb/Ac"
"6410","R7",170.5387,"R7","37 lb/Ac"
"6411","R7",173.0381,"R7","37 lb/Ac"
"6412","R7",166.5037,"R7","37 lb/Ac"
"6413","R7",177.733,"R7","37 lb/Ac"
"6414","R7",179.8932,"R7","37 lb/Ac"
"6415","R7",166.9117,"R7","37 lb/Ac"
"6416","R7",177.923,"R7","37 lb/Ac"
"6417","R7",189.2662,"R7","37 lb/Ac"
"6418","R7",185.1924,"R7","37 lb/Ac"
"6419","R7",183.9453,"R7","37 lb/Ac"
"6420","R7",184.5944,"R7","37 lb/Ac"
"6421","R7",173.7554,"R7","37 lb/Ac"
"6422","R7",170.5914,"R7","37 lb/Ac"
"6423","R7",165.8061,"R7","37 lb/Ac"
"6424","R7",173.4752,"R7","37 lb/Ac"
"6425","R7",162.4353,"R7","37 lb/Ac"
"6426","R7",159.6436,"R7","37 lb/Ac"
"6427","R7",147.3789,"R7","37 lb/Ac"
"6428","R7",137.1015,"R7","37 lb/Ac"
"6429","R7",149.9161,"R7","37 lb/Ac"
"6430","R7",156.6697,"R7","37 lb/Ac"
"6431","R7",157.7277,"R7","37 lb/Ac"
"6432","R7",151.0627,"R7","37 lb/Ac"
"6433","R7",162.6106,"R7","37 lb/Ac"
"6434","R7",160.209,"R7","37 lb/Ac"
"6435","R7",129.3176,"R7","37 lb/Ac"
"6436","R7",135.1804,"R7","37 lb/Ac"
"6437","R7",150.0252,"R7","37 lb/Ac"
"6438","R7",156.5577,"R7","37 lb/Ac"
"6439","R7",153.4226,"R7","37 lb/Ac"
"6440","R7",153.0224,"R7","37 lb/Ac"
"6441","R7",156.1586,"R7","37 lb/Ac"
"6442","R7",146.5969,"R7","37 lb/Ac"
"6443","R7",153.2811,"R7","37 lb/Ac"
"6444","R7",148.2668,"R7","37 lb/Ac"
"6445","R7",150.8586,"R7","37 lb/Ac"
"6446","R7",174.4648,"R7","37 lb/Ac"
"6447","R7",179.8705,"R7","37 lb/Ac"
"6448","R7",191.7265,"R7","37 lb/Ac"
"6449","R7",177.575,"R7","37 lb/Ac"
"6450","R7",148.1182,"R7","37 lb/Ac"
"6451","R7",132.3828,"R7","37 lb/Ac"
"6452","R7",113.4959,"R7","37 lb/Ac"
"6453","R7",97.8434,"R7","37 lb/Ac"
"6454","R7",58.9113,"R7","37 lb/Ac"
"6455","R8",150.2799,"R8","25 lb/Ac"
"6456","R8",166.6957,"R8","25 lb/Ac"
"6457","R8",155.1975,"R8","25 lb/Ac"
"6458","R8",148.8735,"R8","25 lb/Ac"
"6459","R8",169.0071,"R8","25 lb/Ac"
"6460","R8",147.1423,"R8","25 lb/Ac"
"6461","R8",150.7915,"R8","25 lb/Ac"
"6462","R8",147.0523,"R8","25 lb/Ac"
"6463","R8",143.3786,"R8","25 lb/Ac"
"6464","R8",151.6927,"R8","25 lb/Ac"
"6465","R8",139.3979,"R8","25 lb/Ac"
"6466","R8",134.994,"R8","25 lb/Ac"
"6467","R8",154.5963,"R8","25 lb/Ac"
"6468","R8",168.0763,"R8","25 lb/Ac"
"6469","R8",173.3181,"R8","25 lb/Ac"
"6470","R8",138.3121,"R8","25 lb/Ac"
"6471","R8",128.2773,"R8","25 lb/Ac"
"6472","R8",130.9749,"R8","25 lb/Ac"
"6473","R8",123.0602,"R8","25 lb/Ac"
"6474","R8",100.034,"R8","25 lb/Ac"
"6475","R8",114.9158,"R8","25 lb/Ac"
"6476","R8",139.5489,"R8","25 lb/Ac"
"6477","R8",141.7502,"R8","25 lb/Ac"
"6478","R8",128.7757,"R8","25 lb/Ac"
"6479","R8",112.3377,"R8","25 lb/Ac"
"6480","R8",117.0618,"R8","25 lb/Ac"
"6481","R8",128.7531,"R8","25 lb/Ac"
"6482","R8",118.6752,"R8","25 lb/Ac"
"6483","R8",122.0738,"R8","25 lb/Ac"
"6484","R8",119.7694,"R8","25 lb/Ac"
"6485","R8",128.2307,"R8","25 lb/Ac"
"6486","R8",146.6601,"R8","25 lb/Ac"
"6487","R8",156.0739,"R8","25 lb/Ac"
"6488","R8",141.1994,"R8","25 lb/Ac"
"6489","R8",138.8914,"R8","25 lb/Ac"
"6490","R8",164.4663,"R8","25 lb/Ac"
"6491","R8",165.9896,"R8","25 lb/Ac"
"6492","R8",152.3419,"R8","25 lb/Ac"
"6493","R8",167.9874,"R8","25 lb/Ac"
"6494","R8",182.029,"R8","25 lb/Ac"
"6495","R8",173.8129,"R8","25 lb/Ac"
"6496","R8",206.0119,"R8","25 lb/Ac"
"6497","R8",187.416,"R8","25 lb/Ac"
"6498","R8",188.088,"R8","25 lb/Ac"
"6499","R8",197.4423,"R8","25 lb/Ac"
"6500","R8",188.1736,"R8","25 lb/Ac"
"6501","R8",191.4727,"R8","25 lb/Ac"
"6502","R8",192.0778,"R8","25 lb/Ac"
"6503","R8",186.3415,"R8","25 lb/Ac"
"6504","R8",193.3349,"R8","25 lb/Ac"
"6505","R8",175.2043,"R8","25 lb/Ac"
"6506","R8",189.404,"R8","25 lb/Ac"
"6507","R8",175.2617,"R8","25 lb/Ac"
"6508","R8",188.6076,"R8","25 lb/Ac"
"6509","R8",172.5236,"R8","25 lb/Ac"
"6510","R8",161.6002,"R8","25 lb/Ac"
"6511","R8",185.1369,"R8","25 lb/Ac"
"6512","R8",172.0012,"R8","25 lb/Ac"
"6513","R8",169.6182,"R8","25 lb/Ac"
"6514","R8",178.3147,"R8","25 lb/Ac"
"6515","R8",197.1071,"R8","25 lb/Ac"
"6516","R8",194.0708,"R8","25 lb/Ac"
"6517","R8",181.3022,"R8","25 lb/Ac"
"6518","R8",190.88,"R8","25 lb/Ac"
"6519","R8",195.3554,"R8","25 lb/Ac"
"6520","R8",179.5801,"R8","25 lb/Ac"
"6521","R8",182.042,"R8","25 lb/Ac"
"6522","R8",186.6459,"R8","25 lb/Ac"
"6523","R8",196.9657,"R8","25 lb/Ac"
"6524","R8",192.0012,"R8","25 lb/Ac"
"6525","R8",181.6666,"R8","25 lb/Ac"
"6526","R8",187.8087,"R8","25 lb/Ac"
"6527","R8",185.9828,"R8","25 lb/Ac"
"6528","R8",174.8771,"R8","25 lb/Ac"
"6529","R8",169.0746,"R8","25 lb/Ac"
"6530","R8",171.5352,"R8","25 lb/Ac"
"6531","R8",161.1286,"R8","25 lb/Ac"
"6532","R8",170.6585,"R8","25 lb/Ac"
"6533","R8",162.528,"R8","25 lb/Ac"
"6534","R8",166.8295,"R8","25 lb/Ac"
"6535","R8",142.5443,"R8","25 lb/Ac"
"6536","R8",139.1286,"R8","25 lb/Ac"
"6537","R8",139.2868,"R8","25 lb/Ac"
"6538","R8",115.4153,"R8","25 lb/Ac"
"6539","R8",114.4953,"R8","25 lb/Ac"
"6540","R8",119.4983,"R8","25 lb/Ac"
"6541","R8",122.5707,"R8","25 lb/Ac"
"6542","R8",120.4493,"R8","25 lb/Ac"
"6543","R8",129.0929,"R8","25 lb/Ac"
"6544","R8",146.3174,"R8","25 lb/Ac"
"6545","R8",143.5871,"R8","25 lb/Ac"
"6546","R8",167.0751,"R8","25 lb/Ac"
"6547","R8",138.2795,"R8","25 lb/Ac"
"6548","R8",154.951,"R8","25 lb/Ac"
"6549","R8",164.6901,"R8","25 lb/Ac"
"6550","R8",175.7706,"R8","25 lb/Ac"
"6551","R8",173.3986,"R8","25 lb/Ac"
"6552","R8",176.1407,"R8","25 lb/Ac"
"6553","R8",186.5451,"R8","25 lb/Ac"
"6554","R8",196.65,"R8","25 lb/Ac"
"6555","R8",164.3594,"R8","25 lb/Ac"
"6556","R8",178.8827,"R8","25 lb/Ac"
"6557","R8",178.6327,"R8","25 lb/Ac"
"6558","R8",179.3141,"R8","25 lb/Ac"
"6559","R8",188.1464,"R8","25 lb/Ac"
"6560","R8",193.8668,"R8","25 lb/Ac"
"6561","R8",192.6856,"R8","25 lb/Ac"
"6562","R8",186.9219,"R8","25 lb/Ac"
"6563","R8",201.7484,"R8","25 lb/Ac"
"6564","R8",192.0165,"R8","25 lb/Ac"
"6565","R8",189.7228,"R8","25 lb/Ac"
"6566","R8",184.7004,"R8","25 lb/Ac"
"6567","R8",178.95,"R8","25 lb/Ac"
"6568","R8",165.8342,"R8","25 lb/Ac"
"6569","R8",148.695,"R8","25 lb/Ac"
"6570","R8",157.6364,"R8","25 lb/Ac"
"6571","R8",145.9263,"R8","25 lb/Ac"
"6572","R8",149.2571,"R8","25 lb/Ac"
"6573","R8",183.2001,"R8","25 lb/Ac"
"6574","R8",180.641,"R8","25 lb/Ac"
"6575","R8",200.4297,"R8","25 lb/Ac"
"6576","R8",196.3073,"R8","25 lb/Ac"
"6577","R8",201.7676,"R8","25 lb/Ac"
"6578","R8",199.5941,"R8","25 lb/Ac"
"6579","R8",202.061,"R8","25 lb/Ac"
"6580","R8",188.4131,"R8","25 lb/Ac"
"6581","R8",193.4697,"R8","25 lb/Ac"
"6582","R8",195.8717,"R8","25 lb/Ac"
"6583","R8",197.6444,"R8","25 lb/Ac"
"6584","R8",193.778,"R8","25 lb/Ac"
"6585","R8",194.551,"R8","25 lb/Ac"
"6586","R8",179.3961,"R8","25 lb/Ac"
"6587","R8",190.6629,"R8","25 lb/Ac"
"6588","R8",199.3048,"R8","25 lb/Ac"
"6589","R8",186.9986,"R8","25 lb/Ac"
"6590","R8",186.7736,"R8","25 lb/Ac"
"6591","R8",173.1083,"R8","25 lb/Ac"
"6592","R8",184.0722,"R8","25 lb/Ac"
"6593","R8",181.0499,"R8","25 lb/Ac"
"6594","R8",173.5754,"R8","25 lb/Ac"
"6595","R8",193.663,"R8","25 lb/Ac"
"6596","R8",170.798,"R8","25 lb/Ac"
"6597","R8",184.2327,"R8","25 lb/Ac"
"6598","R8",183.9151,"R8","25 lb/Ac"
"6599","R8",191.5902,"R8","25 lb/Ac"
"6600","R8",183.5791,"R8","25 lb/Ac"
"6601","R8",185.5303,"R8","25 lb/Ac"
"6602","R8",187.6794,"R8","25 lb/Ac"
"6603","R8",196.4485,"R8","25 lb/Ac"
"6604","R8",184.6358,"R8","25 lb/Ac"
"6605","R8",184.3286,"R8","25 lb/Ac"
"6606","R8",191.7582,"R8","25 lb/Ac"
"6607","R8",160.1737,"R8","25 lb/Ac"
"6608","R8",153.66,"R8","25 lb/Ac"
"6609","R8",174.2888,"R8","25 lb/Ac"
"6610","R8",169.3085,"R8","25 lb/Ac"
"6611","R8",180.2688,"R8","25 lb/Ac"
"6612","R8",177.0033,"R8","25 lb/Ac"
"6613","R8",179.5771,"R8","25 lb/Ac"
"6614","R8",170.3401,"R8","25 lb/Ac"
"6615","R8",172.4123,"R8","25 lb/Ac"
"6616","R8",184.9559,"R8","25 lb/Ac"
"6617","R8",178.5899,"R8","25 lb/Ac"
"6618","R8",179.9918,"R8","25 lb/Ac"
"6619","R8",180.4179,"R8","25 lb/Ac"
"6620","R8",171.035,"R8","25 lb/Ac"
"6621","R8",157.0681,"R8","25 lb/Ac"
"6622","R8",163.2151,"R8","25 lb/Ac"
"6623","R8",165.3998,"R8","25 lb/Ac"
"6624","R8",170.2573,"R8","25 lb/Ac"
"6625","R8",165.8918,"R8","25 lb/Ac"
"6626","R8",165.3574,"R8","25 lb/Ac"
"6627","R8",165.0562,"R8","25 lb/Ac"
"6628","R8",164.4758,"R8","25 lb/Ac"
"6629","R8",180.4741,"R8","25 lb/Ac"
"6630","R8",174.7987,"R8","25 lb/Ac"
"6631","R8",171.5399,"R8","25 lb/Ac"
"6632","R8",174.7946,"R8","25 lb/Ac"
"6633","R8",175.6045,"R8","25 lb/Ac"
"6634","R8",176.883,"R8","25 lb/Ac"
"6635","R8",158.9718,"R8","25 lb/Ac"
"6636","R8",177.1468,"R8","25 lb/Ac"
"6637","R8",176.0353,"R8","25 lb/Ac"
"6638","R8",195.9358,"R8","25 lb/Ac"
"6639","R8",177.7954,"R8","25 lb/Ac"
"6640","R8",194.3067,"R8","25 lb/Ac"
"6641","R8",190.5482,"R8","25 lb/Ac"
"6642","R8",191.7871,"R8","25 lb/Ac"
"6643","R8",180.876,"R8","25 lb/Ac"
"6644","R8",162.2717,"R8","25 lb/Ac"
"6645","R8",168.3481,"R8","25 lb/Ac"
"6646","R8",181.656,"R8","25 lb/Ac"
"6647","R8",180.8773,"R8","25 lb/Ac"
"6648","R8",168.4781,"R8","25 lb/Ac"
"6649","R8",171.919,"R8","25 lb/Ac"
"6650","R8",167.548,"R8","25 lb/Ac"
"6651","R8",177.0922,"R8","25 lb/Ac"
"6652","R8",165.0951,"R8","25 lb/Ac"
"6653","R8",167.0885,"R8","25 lb/Ac"
"6654","R8",174.3717,"R8","25 lb/Ac"
"6655","R8",181.2018,"R8","25 lb/Ac"
"6656","R8",180.5277,"R8","25 lb/Ac"
"6657","R8",183.378,"R8","25 lb/Ac"
"6658","R8",179.0627,"R8","25 lb/Ac"
"6659","R8",170.6439,"R8","25 lb/Ac"
"6660","R8",171.9504,"R8","25 lb/Ac"
"6661","R8",164.3556,"R8","25 lb/Ac"
"6662","R8",176.7688,"R8","25 lb/Ac"
"6663","R8",194.1337,"R8","25 lb/Ac"
"6664","R8",172.232,"R8","25 lb/Ac"
"6665","R8",184.9802,"R8","25 lb/Ac"
"6666","R8",175.4327,"R8","25 lb/Ac"
"6667","R8",161.3166,"R8","25 lb/Ac"
"6668","R8",171.1575,"R8","25 lb/Ac"
"6669","R8",166.0043,"R8","25 lb/Ac"
"6670","R8",170.8125,"R8","25 lb/Ac"
"6671","R8",160.2134,"R8","25 lb/Ac"
"6672","R8",168.1912,"R8","25 lb/Ac"
"6673","R8",164.073,"R8","25 lb/Ac"
"6674","R8",169.5479,"R8","25 lb/Ac"
"6675","R8",169.6177,"R8","25 lb/Ac"
"6676","R8",162.6858,"R8","25 lb/Ac"
"6677","R8",159.5592,"R8","25 lb/Ac"
"6678","R8",156.192,"R8","25 lb/Ac"
"6679","R8",149.5733,"R8","25 lb/Ac"
"6680","R8",156.4297,"R8","25 lb/Ac"
"6681","R8",154.4135,"R8","25 lb/Ac"
"6682","R8",149.9895,"R8","25 lb/Ac"
"6683","R8",161.0673,"R8","25 lb/Ac"
"6684","R8",165.8092,"R8","25 lb/Ac"
"6685","R8",163.1652,"R8","25 lb/Ac"
"6686","R8",153.7888,"R8","25 lb/Ac"
"6687","R8",159.8029,"R8","25 lb/Ac"
"6688","R8",149.9211,"R8","25 lb/Ac"
"6689","R8",159.684,"R8","25 lb/Ac"
"6690","R8",161.2843,"R8","25 lb/Ac"
"6691","R8",158.4915,"R8","25 lb/Ac"
"6692","R8",177.2515,"R8","25 lb/Ac"
"6693","R8",168.616,"R8","25 lb/Ac"
"6694","R8",163.3196,"R8","25 lb/Ac"
"6695","R8",164.1486,"R8","25 lb/Ac"
"6696","R8",164.1748,"R8","25 lb/Ac"
"6697","R8",152.6831,"R8","25 lb/Ac"
"6698","R8",142.9055,"R8","25 lb/Ac"
"6699","R8",157.7216,"R8","25 lb/Ac"
"6700","R8",181.0058,"R8","25 lb/Ac"
"6701","R8",151.191,"R8","25 lb/Ac"
"6702","R8",158.2151,"R8","25 lb/Ac"
"6703","R8",157.8637,"R8","25 lb/Ac"
"6704","R8",155.3644,"R8","25 lb/Ac"
"6705","R8",154.8763,"R8","25 lb/Ac"
"6706","R8",148.362,"R8","25 lb/Ac"
"6707","R8",144.3716,"R8","25 lb/Ac"
"6708","R8",136.5335,"R8","25 lb/Ac"
"6709","R8",130.5005,"R8","25 lb/Ac"
"6710","R8",131.1543,"R8","25 lb/Ac"
"6711","R8",133.6329,"R8","25 lb/Ac"
"6712","R8",135.4226,"R8","25 lb/Ac"
"6713","R8",118.0207,"R8","25 lb/Ac"
"6714","R8",126.2133,"R8","25 lb/Ac"
"6715","R8",127.0827,"R8","25 lb/Ac"
"6716","R8",147.5559,"R8","25 lb/Ac"
"6717","R8",153.9922,"R8","25 lb/Ac"
"6718","R8",162.4728,"R8","25 lb/Ac"
"6719","R8",164.5838,"R8","25 lb/Ac"
"6720","R8",163.9453,"R8","25 lb/Ac"
"6721","R8",156.3322,"R8","25 lb/Ac"
"6722","R8",150.9035,"R8","25 lb/Ac"
"6723","R8",134.9623,"R8","25 lb/Ac"
"6724","R8",125.476,"R8","25 lb/Ac"
"6725","R8",136.4302,"R8","25 lb/Ac"
"6726","R8",144.9645,"R8","25 lb/Ac"
"6727","R8",149.3266,"R8","25 lb/Ac"
"6728","R8",155.819,"R8","25 lb/Ac"
"6729","R8",162.0909,"R8","25 lb/Ac"
"6730","R8",167.8193,"R8","25 lb/Ac"
