,Field,Dataset,Product,Obj__Id,Moisture__,Yld_Vol_Dr
11407,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11407,30.7,226.6598
11408,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11408,30.3,227.8246
11409,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11409,30.1,226.3286
11410,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11410,30.3,215.7168
11411,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11411,29.3,236.0076
11412,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11412,29.7,239.4776
11413,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11413,29.5,248.2715
11414,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11414,29.7,233.6496
11415,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11415,29.5,242.7964
11416,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11416,30.5,233.6549
11417,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11417,31.5,229.7401
11418,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11418,30.3,230.6844
11419,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11419,30.2,220.708
11420,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11420,29.7,218.5432
11421,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11421,29.5,212.711
11422,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11422,29.3,222.0925
11423,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11423,29.1,206.4996
11424,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11424,28.9,215.6074
11425,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11425,30.5,208.6376
11426,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11426,31.6,198.0092
11427,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11427,30.8,199.5999
11428,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11428,29.2,207.5777
11429,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11429,29.1,190.9275
11430,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11430,29.7,164.3154
11431,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11431,30.2,157.1573
11432,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11432,31.8,147.7811
11433,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11433,31.5,152.8472
11434,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11434,30.5,156.4172
11435,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11435,29.8,174.066
11436,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11436,30.9,177.498
11437,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11437,31.8,181.8113
11438,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11438,30.4,185.5567
11439,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11439,30.4,173.2089
11440,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11440,30.5,188.4096
11441,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11441,31.1,185.4939
11442,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11442,32,203.8842
11443,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11443,31.1,217.3261
11444,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11444,30.8,226.8293
11445,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11445,30.6,228.6618
11446,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11446,30,238.9325
11447,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11447,29.7,234.0345
11448,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11448,30.6,213.2195
11449,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11449,31.3,215.7441
11450,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11450,30.3,218.2071
11451,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11451,29.1,227.4007
11452,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11452,28.5,224.8946
11453,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11453,28.3,225.1562
11454,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11454,28.4,212.0787
11455,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11455,30.6,162.8324
11456,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11456,30.9,133.5937
11457,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11457,29.4,87.8706
11458,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11458,28.9,101.2441
11459,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11459,30.5,100.1397
11460,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11460,31.2,101.49
11461,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11461,31,99.5927
11462,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11462,28.9,130.0771
11463,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11463,28.3,152.6412
11464,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11464,29.4,156.0913
11465,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11465,30.5,180.3927
11466,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11466,29.8,170.3071
11467,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11467,28.9,212.2434
11468,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11468,28.4,211.7062
11469,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11469,28.2,222.8269
11470,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11470,27.6,215.4071
11471,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11471,27.1,225.5793
11472,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11472,27.7,227.0172
11473,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11473,29.1,208.9556
11474,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11474,28.2,217.0569
11475,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11475,28.3,205.849
11476,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11476,28.8,216.0094
11477,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11477,28.8,202.5105
11478,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11478,28.6,210.8418
11479,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11479,28,203.0581
11480,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11480,28.9,197.656
11481,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11481,30.1,160.7984
11482,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11482,28.3,148.5208
11483,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11483,27.3,131.9818
11484,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11484,28.4,86.6523
11485,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11485,29.9,76.0305
11486,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11486,30.6,38.0349
11487,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11487,28.3,34.8882
11488,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11488,28.3,29.0953
11489,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11489,30,33.6845
11490,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11490,30.6,35.2147
11491,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11491,30.7,43.5565
11492,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11492,29.1,49.2127
11493,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11493,29.1,49.2127
11494,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11494,29.1,49.0394
11495,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11495,27.5,48.9131
11496,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11496,27.5,46.7087
11497,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11497,30.1,69.1546
11498,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11498,30.1,68.4104
11499,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11499,31.2,57.2545
11500,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11500,30.8,81.6466
11501,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11501,28.9,94.5945
11502,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11502,29.8,111.4688
11503,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11503,30.9,106.9042
11504,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11504,31.4,99.6783
11505,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11505,30.3,115.5564
11506,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11506,29,107.5622
11507,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11507,30.2,131.9972
11508,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11508,31.4,121.3282
11509,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11509,30.4,139.5348
11510,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11510,28.7,168.1106
11511,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11511,28.6,193.3247
11512,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11512,29.8,189.7695
11513,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11513,30.9,173.5594
11514,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11514,29.2,205.5656
11515,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11515,28.3,203.158
11516,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11516,28.4,218.7872
11517,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11517,28.3,202.1102
11518,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11518,28.5,207.5803
11519,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11519,29.1,200.8517
11520,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11520,30.8,196.6783
11521,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11521,30,186.0225
11522,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11522,28.3,186.752
11523,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11523,28.7,215.6565
11524,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11524,28.8,182.7998
11525,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11525,30.4,195.9413
11526,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11526,31.1,175.7966
11527,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11527,29.6,199.2905
11528,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11528,29,206.7603
11529,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11529,28.4,204.3962
11530,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11530,28.3,174.5374
11531,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11531,30.1,154.9354
11532,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11532,30.3,133.5402
11533,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11533,28.8,81.1729
11534,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11534,28.7,76.7493
11535,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11535,29.3,46.3493
11536,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11536,30,27.8379
11537,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11537,30.5,23.2092
11538,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11538,28.5,23.4562
11539,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11539,29.7,18.6792
11540,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11540,30.4,10.7743
11541,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11541,32.9,113.6352
11542,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11542,32.9,109.2308
11543,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11543,33.1,68.8014
11544,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11544,33.1,68.8014
11545,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11545,31,93.0874
11546,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11546,29.2,79.8406
11547,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11547,30.5,115.8226
11548,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11548,30.5,115.8226
11549,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11549,31.7,115.2591
11550,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11550,31.3,111.972
11551,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11551,29.2,125.171
11552,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11552,29.6,137.8187
11553,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11553,31.3,126.8318
11554,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11554,31.5,122.2525
11555,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11555,28.5,159.2651
11556,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11556,28.6,141.4103
11557,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11557,30.1,147.6464
11558,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11558,30.7,134.6457
11559,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11559,28.8,152.0654
11560,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11560,28.1,170.3502
11561,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11561,29.7,166.0367
11562,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11562,30.7,170.2908
11563,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11563,30.1,167.3809
11564,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11564,28.6,194.358
11565,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11565,29.5,187.2575
11566,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11566,30.8,181.7085
11567,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11567,30.4,175.7838
11568,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11568,28.9,178.7802
11569,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11569,28.5,184.5863
11570,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11570,30.1,182.7781
11571,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11571,31.5,186.658
11572,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11572,30.9,173.1579
11573,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11573,29.2,204.7884
11574,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11574,28.9,196.0198
11575,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11575,29.8,215.8632
11576,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11576,30.6,221.3048
11577,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11577,30,200.6297
11578,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11578,29.3,216.3612
11579,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11579,28.6,195.6495
11580,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11580,30.3,196.5535
11581,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11581,31.2,157.6458
11582,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11582,28.8,167.3698
11583,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11583,28.4,154.956
11584,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11584,30.9,155.721
11585,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11585,30,134.1624
11586,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11586,28.6,133.1945
11587,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11587,29.6,145.1726
11588,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11588,30.8,138.3352
11589,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11589,31.4,129.7346
11590,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11590,29.5,126.1049
11591,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11591,28.4,146.4793
11592,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11592,29.4,159.1955
11593,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11593,30.4,147.6866
11594,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11594,28,130.8473
11595,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11595,27.4,126.4633
11596,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11596,29.5,95.2402
11597,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11597,30.7,70.1417
11598,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11598,30.9,85.9213
11599,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11599,28.7,47.4768
11600,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11600,28.2,46.3248
11601,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11601,30.1,29.7655
11602,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11602,30.7,19.5032
11603,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11603,31.1,31.2954
11604,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11604,31.3,23.5922
11605,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11605,29.5,42.9754
11606,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11606,28.6,58.9972
11607,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11607,30.2,88.0073
11608,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11608,30.8,110.4555
11609,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11609,29.2,128.975
11610,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11610,27.7,141.1375
11611,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11611,29.1,152.0382
11612,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11612,30.4,160.0772
11613,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11613,30.2,163.1316
11614,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11614,28.3,195.5139
11615,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11615,28.2,211.5641
11616,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11616,29.9,227.8467
11617,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11617,30.8,215.1614
11618,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11618,29,221.9467
11619,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11619,27.8,224.6465
11620,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11620,28.3,223.1797
11621,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11621,29.9,229.1061
11622,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11622,28.5,221.2165
11623,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11623,27.4,225.5207
11624,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11624,27.3,209.1463
11625,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11625,29,213.3309
11626,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11626,29.9,168.419
11627,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11627,27.9,170.6446
11628,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11628,26.4,172.4512
11629,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11629,28.1,152.0977
11630,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11630,29.9,127.4196
11631,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11631,30.2,115.5019
11632,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11632,27.3,129.5469
11633,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11633,28.4,97.8848
11634,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11634,29.7,109.5159
11635,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11635,30.3,110.0481
11636,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11636,28.1,132.3435
11637,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11637,27.4,163.9892
11638,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11638,27.4,164.5728
11639,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11639,27.4,162.6707
11640,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11640,29.6,171.9751
11641,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11641,30.3,170.2384
11642,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11642,27.1,182.9206
11643,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11643,26.9,214.2272
11644,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11644,28.6,172.9451
11645,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11645,29.9,203.9642
11646,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11646,28.7,191.6963
11647,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11647,28,215.9506
11648,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11648,28.2,202.8815
11649,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11649,29.4,204.9451
11650,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11650,30.4,216.7825
11651,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11651,28.2,207.5106
11652,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11652,27.7,205.4707
11653,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11653,28.6,180.7941
11654,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11654,30.2,192.287
11655,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11655,29.8,175.3848
11656,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11656,27.7,173.4859
11657,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11657,29.4,166.3108
11658,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11658,30.5,171.8052
11659,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11659,29.8,176.3819
11660,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11660,28.4,170.4541
11661,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11661,29.7,187.0867
11662,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11662,31.2,165.1484
11663,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11663,31.7,185.9032
11664,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11664,29.5,193.9992
11665,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11665,30.2,210.1613
11666,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11666,31.5,202.7987
11667,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11667,31.1,214.106
11668,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11668,29.1,211.8611
11669,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11669,28.7,189.3932
11670,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11670,30.4,204.4565
11671,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11671,31.2,191.3568
11672,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11672,29.4,189.2803
11673,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11673,28.3,189.2363
11674,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11674,29.6,192.1804
11675,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11675,30.8,178.7103
11676,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11676,31.2,175.6999
11677,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11677,28.9,184.3066
11678,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11678,28,180.9875
11679,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11679,29,190.3482
11680,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11680,30.7,185.0012
11681,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11681,30.2,206.1986
11682,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11682,28.5,214.6765
11683,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11683,29.1,216.1163
11684,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11684,30.9,222.0475
11685,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11685,31.5,210.1194
11686,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,11686,30.2,228.6334
